"college_institution_id","survey_year","non_teaching_staff_count_id"
"29752","2015","509537"
"29752","2015","509538"
"29752","2015","509539"
"23871","2015","509542"
"35302","2015","509543"
"26017","2015","509547"
"16890","2015","509560"
"16890","2015","509561"
"16890","2015","509562"
"16890","2015","509563"
"16890","2015","509564"
"44839","2015","509572"
"35685","2015","509575"
"35685","2015","509576"
"35685","2015","509577"
"22268","2015","509578"
"22268","2015","509579"
"22268","2015","509580"
"22268","2015","509581"
"27348","2015","509585"
"27348","2015","509586"
"27348","2015","509587"
"24609","2015","509588"
"24609","2015","509589"
"24609","2015","509590"
"24609","2015","509591"
"51744","2015","509592"
"51744","2015","509593"
"51744","2015","509594"
"51744","2015","509595"
"51744","2015","509596"
"51744","2015","509597"
"51744","2015","509598"
"51744","2015","509599"
"46292","2015","509603"
"46292","2015","509604"
"46292","2015","509605"
"46292","2015","509606"
"46292","2015","509607"
"46292","2015","509608"
"46292","2015","509609"
"10361","2015","509610"
"10361","2015","509611"
"14829","2015","509613"
"11536","2015","509614"
"51091","2015","509618"
"51091","2015","509619"
"51091","2015","509620"
"33376","2015","509624"
"33376","2015","509625"
"33376","2015","509626"
"33376","2015","509627"
"33376","2015","509628"
"33376","2015","509629"
"40670","2015","509630"
"40670","2015","509631"
"40670","2015","509632"
"12018","2015","509634"
"12018","2015","509635"
"12018","2015","509636"
"12018","2015","509637"
"12018","2015","509638"
"10133","2015","509639"
"10133","2015","509640"
"10133","2015","509641"
"10133","2015","509642"
"36426","2015","509647"
"36426","2015","509648"
"27855","2015","509649"
"27855","2015","509650"
"27855","2015","509651"
"27855","2015","509652"
"27855","2015","509653"
"13676","2015","509656"
"13676","2015","509657"
"9165","2015","509668"
"9165","2015","509669"
"9165","2015","509670"
"35683","2015","509672"
"35683","2015","509673"
"35683","2015","509674"
"36976","2015","509678"
"36976","2015","509679"
"36976","2015","509680"
"40567","2015","509684"
"40567","2015","509685"
"40567","2015","509686"
"40567","2015","509687"
"40567","2015","509688"
"40567","2015","509689"
"13466","2015","509690"
"13466","2015","509691"
"13466","2015","509692"
"13466","2015","509693"
"13466","2015","509694"
"29202","2015","509698"
"29202","2015","509699"
"53088","2015","509700"
"53088","2015","509701"
"40362","2015","509702"
"28711","2015","509703"
"40579","2015","509704"
"40579","2015","509705"
"40579","2015","509706"
"47246","2015","509707"
"47246","2015","509708"
"19234","2015","509710"
"36102","2015","509711"
"36102","2015","509712"
"46088","2015","509720"
"46088","2015","509721"
"46088","2015","509722"
"7048","2015","509723"
"7048","2015","509724"
"7048","2015","509725"
"7048","2015","509726"
"7048","2015","509727"
"15000","2015","509728"
"22430","2015","509729"
"22430","2015","509730"
"22430","2015","509731"
"6995","2015","509736"
"17719","2015","509737"
"17719","2015","509738"
"17719","2015","509739"
"17719","2015","509740"
"39506","2015","509743"
"36511","2015","509744"
"34535","2015","509745"
"34535","2015","509746"
"53007","2015","509749"
"53007","2015","509750"
"41115","2015","509751"
"41115","2015","509752"
"41115","2015","509753"
"28007","2015","509754"
"29473","2015","509761"
"29473","2015","509762"
"48688","2015","509766"
"19495","2015","509767"
"19495","2015","509768"
"40051","2015","509772"
"40051","2015","509773"
"40051","2015","509774"
"40051","2015","509775"
"20711","2015","509776"
"20711","2015","509777"
"20711","2015","509778"
"20711","2015","509779"
"24998","2015","509780"
"52849","2015","509781"
"52849","2015","509782"
"52849","2015","509783"
"52849","2015","509784"
"52849","2015","509785"
"22090","2015","509786"
"43065","2015","509787"
"43065","2015","509788"
"13682","2015","509793"
"13682","2015","509794"
"13682","2015","509795"
"13682","2015","509796"
"7049","2015","509799"
"7049","2015","509800"
"7049","2015","509801"
"7049","2015","509802"
"7049","2015","509803"
"7049","2015","509804"
"7049","2015","509805"
"40098","2015","509806"
"40098","2015","509807"
"13349","2015","509809"
"13349","2015","509810"
"53540","2015","509811"
"13519","2015","509812"
"13519","2015","509813"
"13519","2015","509814"
"13519","2015","509815"
"42249","2015","509816"
"26583","2015","509817"
"51084","2015","509820"
"51084","2015","509821"
"53586","2015","509825"
"14011","2015","509826"
"14011","2015","509827"
"8074","2015","509828"
"8074","2015","509829"
"1031","2015","509830"
"8955","2015","509839"
"8955","2015","509840"
"8955","2015","509841"
"27349","2015","509842"
"27349","2015","509843"
"16975","2015","509846"
"35072","2015","509847"
"46805","2015","509848"
"46805","2015","509849"
"46805","2015","509850"
"46805","2015","509851"
"46805","2015","509852"
"46805","2015","509853"
"6936","2015","509854"
"6936","2015","509855"
"6936","2015","509856"
"6936","2015","509857"
"52349","2015","509863"
"52349","2015","509864"
"52349","2015","509865"
"52349","2015","509866"
"10220","2015","509872"
"10220","2015","509873"
"10220","2015","509874"
"10220","2015","509875"
"26135","2015","509880"
"26135","2015","509881"
"26135","2015","509882"
"28843","2015","509883"
"28843","2015","509884"
"28843","2015","509885"
"27245","2015","509889"
"27245","2015","509890"
"27245","2015","509891"
"27245","2015","509892"
"29011","2015","509893"
"6365","2015","509894"
"6365","2015","509895"
"6365","2015","509896"
"6365","2015","509897"
"6365","2015","509898"
"6365","2015","509899"
"6365","2015","509900"
"6365","2015","509901"
"6365","2015","509902"
"6365","2015","509903"
"13722","2015","509904"
"13722","2015","509905"
"40206","2015","509906"
"40206","2015","509907"
"38394","2015","509908"
"50113","2015","509909"
"50113","2015","509910"
"49394","2015","509911"
"49394","2015","509912"
"49394","2015","509913"
"41135","2015","509914"
"14408","2015","509915"
"26042","2015","509916"
"26042","2015","509917"
"33944","2015","509918"
"33944","2015","509919"
"33944","2015","509920"
"33944","2015","509921"
"22082","2015","509922"
"31785","2015","509923"
"31785","2015","509924"
"22177","2015","509925"
"22177","2015","509926"
"22177","2015","509927"
"22177","2015","509928"
"46201","2015","509932"
"46201","2015","509933"
"12801","2015","509934"
"12801","2015","509935"
"12801","2015","509936"
"12801","2015","509937"
"21936","2015","509938"
"21936","2015","509939"
"21936","2015","509940"
"21936","2015","509941"
"21936","2015","509942"
"48927","2015","509943"
"48927","2015","509944"
"50671","2015","509945"
"41050","2015","509946"
"41050","2015","509947"
"41050","2015","509948"
"22164","2015","509949"
"22164","2015","509950"
"47307","2015","509964"
"47307","2015","509965"
"47307","2015","509966"
"1073","2015","509972"
"1073","2015","509973"
"15286","2015","509974"
"50980","2015","509976"
"38929","2015","509977"
"32881","2015","509978"
"32881","2015","509979"
"32881","2015","509980"
"32881","2015","509981"
"32881","2015","509982"
"45703","2015","509983"
"45703","2015","509984"
"45703","2015","509985"
"45703","2015","509986"
"13593","2015","509987"
"13593","2015","509988"
"21581","2015","509990"
"28896","2015","509991"
"34804","2015","509995"
"34804","2015","509996"
"34804","2015","509997"
"43255","2015","509998"
"43255","2015","509999"
"43255","2015","510000"
"21660","2015","510006"
"21484","2015","510007"
"7000","2015","510010"
"7000","2015","510011"
"7000","2015","510012"
"52251","2015","510013"
"52251","2015","510014"
"52251","2015","510015"
"18819","2015","510021"
"18819","2015","510022"
"18819","2015","510023"
"49826","2015","510024"
"12551","2015","510028"
"12551","2015","510029"
"30146","2015","510030"
"25555","2015","510031"
"25555","2015","510032"
"21499","2015","510033"
"49772","2015","510034"
"49772","2015","510035"
"49772","2015","510036"
"40321","2015","510037"
"40321","2015","510038"
"28717","2015","510039"
"22208","2015","510040"
"22208","2015","510041"
"22208","2015","510042"
"22208","2015","510043"
"19769","2015","510044"
"19769","2015","510045"
"19769","2015","510046"
"19769","2015","510047"
"8367","2015","510048"
"21878","2015","510049"
"21878","2015","510050"
"21878","2015","510051"
"21878","2015","510052"
"52147","2015","510053"
"52147","2015","510054"
"20840","2015","510055"
"20840","2015","510056"
"20840","2015","510057"
"20840","2015","510058"
"20840","2015","510059"
"38269","2015","510060"
"35498","2015","510061"
"35498","2015","510062"
"35498","2015","510063"
"35498","2015","510064"
"35498","2015","510065"
"21831","2015","510077"
"21831","2015","510078"
"21831","2015","510079"
"21831","2015","510080"
"36352","2015","510081"
"45793","2015","510082"
"45793","2015","510083"
"45793","2015","510084"
"45793","2015","510085"
"45793","2015","510086"
"8444","2015","510087"
"8503","2015","510088"
"8503","2015","510089"
"8503","2015","510090"
"31885","2015","510091"
"31885","2015","510092"
"7386","2015","510093"
"7386","2015","510094"
"7386","2015","510095"
"7386","2015","510096"
"7386","2015","510097"
"7386","2015","510098"
"42443","2015","510099"
"35007","2015","510102"
"35007","2015","510103"
"35007","2015","510104"
"31093","2015","510105"
"31093","2015","510106"
"48698","2015","510107"
"48698","2015","510108"
"48698","2015","510109"
"14455","2015","510110"
"45388","2015","510111"
"45388","2015","510112"
"45388","2015","510113"
"45388","2015","510114"
"40138","2015","510115"
"40138","2015","510116"
"17767","2015","510119"
"17767","2015","510120"
"17767","2015","510121"
"13166","2015","510122"
"17056","2015","510123"
"17056","2015","510124"
"17056","2015","510125"
"12362","2015","510126"
"16691","2015","510127"
"16691","2015","510128"
"16691","2015","510129"
"14157","2015","510134"
"14157","2015","510135"
"14157","2015","510136"
"8472","2015","510137"
"8472","2015","510138"
"8472","2015","510139"
"8472","2015","510140"
"8472","2015","510141"
"8472","2015","510142"
"40271","2015","510143"
"11509","2015","510149"
"11509","2015","510150"
"50128","2015","510151"
"50128","2015","510152"
"50128","2015","510153"
"50128","2015","510154"
"46109","2015","510157"
"46109","2015","510158"
"46109","2015","510159"
"46109","2015","510160"
"46109","2015","510161"
"46109","2015","510162"
"46109","2015","510163"
"46109","2015","510164"
"46109","2015","510165"
"48676","2015","510166"
"48676","2015","510167"
"50274","2015","510169"
"18515","2015","510170"
"18515","2015","510171"
"28777","2015","510172"
"53602","2015","510173"
"53602","2015","510174"
"8399","2015","510175"
"47617","2015","510180"
"47617","2015","510181"
"12071","2015","510186"
"12071","2015","510187"
"22083","2015","510188"
"47420","2015","510190"
"47420","2015","510191"
"47420","2015","510192"
"47420","2015","510193"
"29344","2015","510194"
"29344","2015","510195"
"29344","2015","510196"
"29344","2015","510197"
"29344","2015","510198"
"29344","2015","510199"
"14920","2015","510209"
"14920","2015","510210"
"14920","2015","510211"
"14400","2015","510212"
"31544","2015","510213"
"8473","2015","510214"
"8473","2015","510215"
"8473","2015","510216"
"8473","2015","510217"
"8473","2015","510218"
"8473","2015","510219"
"8473","2015","510220"
"14443","2015","510225"
"14443","2015","510226"
"14443","2015","510227"
"41110","2015","510228"
"41110","2015","510229"
"41110","2015","510230"
"45301","2015","510231"
"45301","2015","510232"
"45301","2015","510233"
"45301","2015","510234"
"45301","2015","510235"
"11498","2015","510236"
"11498","2015","510237"
"11498","2015","510238"
"31666","2015","510254"
"31666","2015","510255"
"31666","2015","510256"
"31666","2015","510257"
"46881","2015","510261"
"46881","2015","510262"
"46881","2015","510263"
"51901","2015","510264"
"51901","2015","510265"
"51901","2015","510266"
"50401","2015","510267"
"50401","2015","510268"
"50401","2015","510269"
"47416","2015","510272"
"47416","2015","510273"
"47416","2015","510274"
"47416","2015","510275"
"53201","2015","510276"
"53201","2015","510277"
"53201","2015","510278"
"53201","2015","510279"
"53201","2015","510280"
"21844","2015","510286"
"21844","2015","510287"
"33382","2015","510288"
"33382","2015","510289"
"53276","2015","510290"
"53276","2015","510291"
"53276","2015","510292"
"34959","2015","510301"
"34959","2015","510302"
"34959","2015","510303"
"34959","2015","510304"
"51182","2015","510305"
"51182","2015","510306"
"35284","2015","510307"
"13429","2015","510308"
"13429","2015","510309"
"13429","2015","510310"
"13429","2015","510311"
"13429","2015","510312"
"9343","2015","510314"
"9343","2015","510315"
"9343","2015","510316"
"9343","2015","510317"
"28764","2015","510318"
"28764","2015","510319"
"28764","2015","510320"
"8433","2015","510321"
"8433","2015","510322"
"8433","2015","510323"
"8433","2015","510324"
"40331","2015","510325"
"40331","2015","510326"
"35694","2015","510327"
"35694","2015","510328"
"35694","2015","510329"
"19352","2015","510330"
"16858","2015","510332"
"16858","2015","510333"
"16858","2015","510334"
"16858","2015","510335"
"40380","2015","510336"
"47338","2015","510337"
"47338","2015","510338"
"8525","2015","510339"
"8525","2015","510340"
"36165","2015","510346"
"36165","2015","510347"
"36165","2015","510348"
"36165","2015","510349"
"9248","2015","510353"
"17684","2015","510354"
"17684","2015","510355"
"17684","2015","510356"
"25022","2015","510361"
"25022","2015","510362"
"25022","2015","510363"
"25022","2015","510364"
"40553","2015","510365"
"40553","2015","510366"
"40553","2015","510367"
"48715","2015","510368"
"48715","2015","510369"
"1327","2015","510370"
"1327","2015","510371"
"1327","2015","510372"
"1327","2015","510373"
"17960","2015","510376"
"17960","2015","510377"
"17960","2015","510378"
"52938","2015","510386"
"52938","2015","510387"
"52938","2015","510388"
"46890","2015","510389"
"21134","2015","510390"
"21134","2015","510391"
"18682","2015","510392"
"18682","2015","510393"
"18682","2015","510394"
"18682","2015","510395"
"18682","2015","510396"
"18682","2015","510397"
"9849","2015","510398"
"9849","2015","510399"
"9849","2015","510400"
"9849","2015","510401"
"9849","2015","510402"
"22113","2015","510403"
"22113","2015","510404"
"22113","2015","510405"
"22113","2015","510406"
"22113","2015","510407"
"35057","2015","510408"
"35057","2015","510409"
"35057","2015","510410"
"45351","2015","510415"
"45351","2015","510416"
"45351","2015","510417"
"45351","2015","510418"
"45351","2015","510419"
"45351","2015","510420"
"14763","2015","510422"
"6025","2015","510428"
"42368","2015","510429"
"47982","2015","510435"
"11777","2015","510436"
"47340","2015","510438"
"47340","2015","510439"
"47340","2015","510440"
"47340","2015","510441"
"53113","2015","510442"
"53113","2015","510443"
"53113","2015","510444"
