"standalone_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"1008","2015","570893"
"1008","2015","570894"
"1008","2015","570895"
"1218","2015","570915"
"1218","2015","570916"
"1218","2015","570917"
"1218","2015","570918"
"2394","2015","570924"
"2394","2015","570925"
"2394","2015","570926"
"14896","2015","570941"
"14896","2015","570942"
"14896","2015","570943"
"14896","2015","570944"
"14896","2015","570945"
"14896","2015","570946"
"9979","2015","570947"
"9979","2015","570948"
"9979","2015","570949"
"2587","2015","570950"
"2587","2015","570951"
"2587","2015","570952"
"2587","2015","570953"
"2587","2015","570954"
"2587","2015","570955"
"7936","2015","570962"
"7936","2015","570963"
"7936","2015","570964"
"1328","2015","570990"
"1328","2015","570991"
"1328","2015","570992"
"1328","2015","570993"
"1328","2015","570994"
"14163","2015","571001"
"14163","2015","571002"
"14163","2015","571003"
"14163","2015","571004"
"5452","2015","571011"
"5452","2015","571012"
"5452","2015","571013"
"5452","2015","571014"
"5452","2015","571015"
"5452","2015","571016"
"14954","2015","571070"
"14954","2015","571071"
"14954","2015","571072"
"12037","2015","571091"
"12037","2015","571092"
"12037","2015","571093"
"4351","2015","571105"
"4351","2015","571106"
"4351","2015","571107"
"4351","2015","571108"
"4351","2015","571109"
"2143","2015","571110"
"2143","2015","571111"
"2143","2015","571112"
"2143","2015","571113"
"2143","2015","571114"
"5398","2015","571124"
"5398","2015","571125"
"5398","2015","571126"
"15036","2015","571145"
"15036","2015","571146"
"15036","2015","571147"
"15036","2015","571148"
"6156","2015","571149"
"6156","2015","571150"
"6156","2015","571151"
"6156","2015","571152"
"8779","2015","571162"
"8779","2015","571163"
"8779","2015","571164"
"15215","2015","571190"
"15215","2015","571191"
"15215","2015","571192"
"15215","2015","571193"
"15215","2015","571194"
"4026","2015","571218"
"4026","2015","571219"
"4026","2015","571220"
"4026","2015","571221"
"4026","2015","571222"
"4026","2015","571223"
"4026","2015","571224"
"12266","2015","571347"
"12266","2015","571348"
"12266","2015","571349"
"1205","2015","571365"
"1205","2015","571366"
"1205","2015","571367"
"3207","2015","571378"
"3207","2015","571379"
"3207","2015","571380"
"3207","2015","571381"
"3207","2015","571382"
"4028","2015","571383"
"4028","2015","571384"
"4028","2015","571385"
"4028","2015","571386"
"4028","2015","571387"
"4028","2015","571388"
"4028","2015","571389"
"1314","2015","571411"
"1314","2015","571412"
"1314","2015","571413"
"1314","2015","571414"
"8065","2015","571424"
"8065","2015","571425"
"8065","2015","571426"
"15224","2015","571430"
"15224","2015","571431"
"15224","2015","571432"
"8268","2015","571438"
"8268","2015","571439"
"8268","2015","571440"
"1084","2015","571492"
"1084","2015","571493"
"1084","2015","571494"
"1084","2015","571495"
"6595","2015","571517"
"6595","2015","571518"
"6595","2015","571519"
"5408","2015","571542"
"5408","2015","571543"
"5408","2015","571544"
"5408","2015","571545"
"5408","2015","571546"
"14984","2015","571558"
"14984","2015","571559"
"1757","2015","571623"
"1757","2015","571624"
"1757","2015","571625"
"1757","2015","571626"
"1757","2015","571627"
"1757","2015","571628"
"5807","2015","571718"
"5807","2015","571719"
"5807","2015","571720"
"5807","2015","571721"
"15193","2015","571735"
"15193","2015","571736"
"15193","2015","571737"
"8842","2015","571848"
"8842","2015","571849"
"8842","2015","571850"
"2907","2015","571854"
"2907","2015","571855"
"2907","2015","571856"
"2907","2015","571857"
"2907","2015","571858"
"2507","2015","571869"
"2507","2015","571870"
"2507","2015","571871"
"2507","2015","571872"
"2507","2015","571873"
"12123","2015","571900"
"12123","2015","571901"
"12123","2015","571902"
"12123","2015","571903"
"10999","2015","571930"
"10999","2015","571931"
"10999","2015","571932"
"10769","2015","571936"
"10769","2015","571937"
"10769","2015","571938"
"10998","2015","571988"
"10998","2015","571989"
"10998","2015","571990"
"2598","2015","572081"
"2598","2015","572082"
"2598","2015","572083"
"8801","2015","572138"
"8801","2015","572139"
"8801","2015","572140"
"10133","2015","572146"
"10133","2015","572147"
"10133","2015","572148"
"1863","2015","572178"
"1863","2015","572179"
"1863","2015","572180"
"6428","2015","572189"
"6428","2015","572190"
"6428","2015","572191"
"15077","2015","572226"
"15077","2015","572227"
"15077","2015","572228"
"15077","2015","572229"
"15077","2015","572230"
"15077","2015","572231"
"15077","2015","572232"
"14146","2015","572242"
"14146","2015","572243"
"14146","2015","572244"
"14146","2015","572245"
"1327","2015","572246"
"1327","2015","572247"
"1327","2015","572248"
"1327","2015","572249"
"6933","2015","572321"
"6933","2015","572322"
"6933","2015","572323"
"12770","2015","572346"
"12770","2015","572347"
"12770","2015","572348"
"12770","2015","572349"
"1313","2015","572375"
"1313","2015","572376"
"1313","2015","572377"
"1313","2015","572378"
"3861","2015","572392"
"3861","2015","572393"
"3861","2015","572394"
"1260","2015","572403"
"1260","2015","572404"
"1260","2015","572405"
"1260","2015","572406"
"3438","2015","572411"
"3438","2015","572412"
"3438","2015","572413"
"9660","2015","572440"
"9660","2015","572441"
"9660","2015","572442"
"12189","2015","572457"
"12189","2015","572458"
"12189","2015","572459"
"12189","2015","572460"
"12189","2015","572461"
"12189","2015","572462"
"7844","2015","572463"
"7844","2015","572464"
"7844","2015","572465"
"7844","2015","572466"
"7844","2015","572467"
"8452","2015","572478"
"8452","2015","572479"
"8452","2015","572480"
"8542","2015","572494"
"8542","2015","572495"
"8542","2015","572496"
"3798","2015","572555"
"3798","2015","572556"
"3798","2015","572557"
"3798","2015","572558"
"3798","2015","572559"
"3324","2015","572590"
"3324","2015","572591"
"2440","2015","572592"
"2440","2015","572593"
"2440","2015","572594"
"2440","2015","572595"
"2440","2015","572596"
"2440","2015","572597"
"2440","2015","572598"
"2440","2015","572599"
"15247","2015","572600"
"15247","2015","572601"
"15247","2015","572602"
"5464","2015","572636"
"5464","2015","572637"
"5464","2015","572638"
"10932","2015","572695"
"10932","2015","572696"
"10932","2015","572697"
"10932","2015","572698"
"10932","2015","572699"
"9386","2015","572800"
"9386","2015","572801"
"9386","2015","572802"
"15099","2015","572808"
"15099","2015","572809"
"15099","2015","572810"
"15099","2015","572811"
"3359","2015","572831"
"3359","2015","572832"
"3359","2015","572833"
"3359","2015","572834"
"3359","2015","572835"
"3359","2015","572836"
"3359","2015","572837"
"3236","2015","572909"
"3236","2015","572910"
"3236","2015","572911"
"8078","2015","572920"
"8078","2015","572921"
"8078","2015","572922"
"5528","2015","572934"
"5528","2015","572935"
"5528","2015","572936"
"9024","2015","572974"
"9024","2015","572975"
"9024","2015","572976"
"15114","2015","572997"
"15114","2015","572998"
"15114","2015","572999"
"6347","2015","573000"
"6347","2015","573001"
"6347","2015","573002"
"6347","2015","573003"
"12766","2015","573004"
"12766","2015","573005"
"12766","2015","573006"
"12766","2015","573007"
"12766","2015","573008"
"2232","2015","573126"
"2232","2015","573127"
"2232","2015","573128"
"8783","2015","573162"
"8783","2015","573163"
"8783","2015","573164"
"8783","2015","573165"
"9577","2015","573273"
"9577","2015","573274"
"9577","2015","573275"
"3148","2015","573283"
"3148","2015","573284"
"3148","2015","573285"
"13754","2015","573331"
"13754","2015","573332"
"13754","2015","573333"
"4349","2015","573355"
"4349","2015","573356"
"4349","2015","573357"
"4349","2015","573358"
"4349","2015","573359"
"5409","2015","573371"
"5409","2015","573372"
"5409","2015","573373"
"5409","2015","573374"
"5409","2015","573375"
"5409","2015","573376"
"4131","2015","573377"
"4131","2015","573378"
"4131","2015","573379"
"4131","2015","573380"
"4131","2015","573381"
"4131","2015","573382"
"4131","2015","573383"
"2497","2015","573401"
"2497","2015","573402"
"2497","2015","573403"
"2497","2015","573404"
"15172","2015","573405"
"15172","2015","573406"
"15172","2015","573407"
"12504","2015","573427"
"12504","2015","573428"
"12504","2015","573429"
"4820","2015","573443"
"4820","2015","573444"
"4820","2015","573445"
"4820","2015","573446"
"7655","2015","573454"
"7655","2015","573455"
"7655","2015","573456"
"4332","2015","573462"
"4332","2015","573463"
"4332","2015","573464"
"4332","2015","573465"
"4332","2015","573466"
"4332","2015","573467"
"4332","2015","573468"
"9037","2015","573469"
"9037","2015","573470"
"9037","2015","573471"
"14138","2015","573472"
"14138","2015","573473"
"14138","2015","573474"
"2958","2015","573481"
"2958","2015","573482"
"2958","2015","573483"
"9293","2015","573515"
"9293","2015","573516"
"9293","2015","573517"
"3242","2015","573541"
"3242","2015","573542"
"3242","2015","573543"
"2487","2015","573544"
"2487","2015","573545"
"2487","2015","573546"
"2487","2015","573547"
"2487","2015","573548"
"1860","2015","573566"
"1860","2015","573567"
"13308","2015","573600"
"13308","2015","573601"
"13308","2015","573602"
"2031","2015","573608"
"2031","2015","573609"
"2031","2015","573610"
"12300","2015","573637"
"12300","2015","573638"
"12300","2015","573639"
"1385","2015","573652"
"1385","2015","573653"
"1928","2015","573654"
"1928","2015","573655"
"1928","2015","573656"
"1928","2015","573657"
"1928","2015","573658"
"4613","2015","573703"
"4613","2015","573704"
"4613","2015","573705"
"2839","2015","573831"
"2839","2015","573832"
"2839","2015","573833"
"2839","2015","573834"
"4557","2015","573838"
"4557","2015","573839"
"4557","2015","573840"
"14171","2015","573869"
"14171","2015","573870"
"14171","2015","573871"
"3293","2015","573872"
"3293","2015","573873"
"3293","2015","573874"
"3293","2015","573875"
"2506","2015","573901"
"2506","2015","573902"
"2506","2015","573903"
"9395","2015","573944"
"9395","2015","573945"
"9395","2015","573946"
"1021","2015","573947"
"1021","2015","573948"
"12673","2015","574010"
"12673","2015","574011"
"12673","2015","574012"
"4709","2015","574018"
"4709","2015","574019"
"4709","2015","574020"
"1191","2015","574036"
"1191","2015","574037"
"567","2015","574050"
"567","2015","574051"
"567","2015","574052"
"567","2015","574053"
"567","2015","574054"
"567","2015","574055"
"15239","2015","574072"
"15239","2015","574073"
"15239","2015","574074"
"15239","2015","574075"
"2442","2015","574104"
"2442","2015","574105"
"2442","2015","574106"
"2442","2015","574107"
"2442","2015","574108"
"13438","2015","574142"
"13438","2015","574143"
"13438","2015","574144"
"3754","2015","574145"
"3754","2015","574146"
"3754","2015","574147"
"4150","2015","574148"
"4150","2015","574149"
"4150","2015","574150"
"4595","2015","574165"
"4595","2015","574166"
"4595","2015","574167"
"4595","2015","574168"
"8895","2015","574172"
"8895","2015","574173"
"8895","2015","574174"
"8895","2015","574175"
"10257","2015","574292"
"10257","2015","574293"
"10257","2015","574294"
"2489","2015","574325"
"2489","2015","574326"
"2489","2015","574327"
"1002","2015","574333"
"1002","2015","574334"
"1002","2015","574335"
"6598","2015","574348"
"6598","2015","574349"
"6598","2015","574350"
"9162","2015","574382"
"9162","2015","574383"
"9162","2015","574384"
"3797","2015","574441"
"3797","2015","574442"
"3797","2015","574443"
"5231","2015","574518"
"5231","2015","574519"
"5231","2015","574520"
"3002","2015","574586"
"3002","2015","574587"
"3002","2015","574588"
"5451","2015","574630"
"5451","2015","574631"
"5451","2015","574632"
"2601","2015","574636"
"2601","2015","574637"
"2601","2015","574638"
"2601","2015","574639"
"2601","2015","574640"
"2601","2015","574641"
"3163","2015","574660"
"3163","2015","574661"
"3163","2015","574662"
"3163","2015","574663"
"3163","2015","574664"
"14601","2015","574693"
"14601","2015","574694"
"14601","2015","574695"
"14601","2015","574696"
"14460","2015","574733"
"14460","2015","574734"
"14460","2015","574735"
"14460","2015","574736"
"14460","2015","574737"
"14460","2015","574738"
"15281","2015","574806"
"15281","2015","574807"
"15281","2015","574808"
"2509","2015","574828"
"2509","2015","574829"
"2509","2015","574830"
"2509","2015","574831"
"2509","2015","574832"
"3864","2015","574857"
"3864","2015","574858"
"3864","2015","574859"
"3864","2015","574860"
"15261","2015","574867"
"15261","2015","574868"
"15261","2015","574869"
"2858","2015","574922"
"2858","2015","574923"
"2858","2015","574924"
"2858","2015","574925"
"2858","2015","574926"
"2858","2015","574927"
"2595","2015","574955"
"2595","2015","574956"
"2595","2015","574957"
"2595","2015","574958"
"2595","2015","574959"
"8929","2015","575022"
"8929","2015","575023"
"8929","2015","575024"
"9062","2015","575030"
"9062","2015","575031"
"1176","2015","575062"
"1176","2015","575063"
"1176","2015","575064"
"4511","2015","575071"
"4511","2015","575072"
"4511","2015","575073"
"9985","2015","575086"
"9985","2015","575087"
"9985","2015","575088"
"3985","2015","575096"
"3985","2015","575097"
"3985","2015","575098"
"14919","2015","575133"
"14919","2015","575134"
"14919","2015","575135"
"14919","2015","575136"
"14919","2015","575137"
"3200","2015","575145"
"3200","2015","575146"
"3200","2015","575147"
"3200","2015","575148"
"3200","2015","575149"
"3200","2015","575150"
"10934","2015","575157"
"10934","2015","575158"
"10934","2015","575159"
"10934","2015","575160"
"10934","2015","575161"
"9407","2015","575198"
"9407","2015","575199"
"9407","2015","575200"
"3866","2015","575208"
"3866","2015","575209"
"3866","2015","575210"
"3866","2015","575211"
"3866","2015","575212"
"3866","2015","575213"
"15081","2015","575222"
"15081","2015","575223"
"15081","2015","575224"
"15081","2015","575225"
"9696","2015","575234"
"9696","2015","575235"
"9696","2015","575236"
"9085","2015","575285"
"9085","2015","575286"
"9085","2015","575287"
"3209","2015","575327"
"3209","2015","575328"
"3209","2015","575329"
"3209","2015","575330"
"3209","2015","575331"
"3209","2015","575332"
"12194","2015","575356"
"12194","2015","575357"
"12194","2015","575358"
"12194","2015","575359"
"75","2015","575391"
"75","2015","575392"
"75","2015","575393"
"75","2015","575394"
"75","2015","575395"
"994","2015","575458"
"994","2015","575459"
"994","2015","575460"
"13916","2015","575464"
"13916","2015","575465"
"13916","2015","575466"
"792","2015","575470"
"792","2015","575471"
"792","2015","575472"
"9521","2015","575501"
"9521","2015","575502"
"9521","2015","575503"
"9197","2015","575570"
"9197","2015","575571"
"9197","2015","575572"
"9197","2015","575573"
"13884","2015","575584"
"13884","2015","575585"
"13884","2015","575586"
"10187","2015","575591"
"10187","2015","575592"
"10187","2015","575593"
"8829","2015","575616"
"8829","2015","575617"
"8829","2015","575618"
"8829","2015","575619"
"8829","2015","575620"
"5981","2015","575643"
"5981","2015","575644"
"5981","2015","575645"
"15105","2015","575683"
"15105","2015","575684"
"15105","2015","575685"
"15105","2015","575686"
"15105","2015","575687"
"15105","2015","575688"
"1487","2015","575689"
"1487","2015","575690"
"1487","2015","575691"
"1487","2015","575692"
"1487","2015","575693"
"1199","2015","575718"
"1199","2015","575719"
"1199","2015","575720"
"6038","2015","575812"
"6038","2015","575813"
"6038","2015","575814"
"15006","2015","575815"
"15006","2015","575816"
"15006","2015","575817"
"12644","2015","575823"
"12644","2015","575824"
"12644","2015","575825"
"13753","2015","575880"
"13753","2015","575881"
"13753","2015","575882"
