"college_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"26579","2015","561491"
"49821","2015","561492"
"49821","2015","561493"
"49821","2015","561494"
"49821","2015","561495"
"49821","2015","561496"
"49821","2015","561497"
"18928","2015","561501"
"18928","2015","561502"
"18928","2015","561503"
"18928","2015","561504"
"18928","2015","561505"
"29314","2015","561506"
"29314","2015","561507"
"29314","2015","561508"
"29314","2015","561509"
"29314","2015","561510"
"29314","2015","561511"
"29314","2015","561512"
"6668","2015","561513"
"6668","2015","561514"
"6668","2015","561515"
"6668","2015","561516"
"6668","2015","561517"
"50672","2015","561518"
"50672","2015","561519"
"50672","2015","561520"
"50672","2015","561521"
"47319","2015","561522"
"47319","2015","561523"
"47319","2015","561524"
"18232","2015","561525"
"18232","2015","561526"
"18232","2015","561527"
"18232","2015","561528"
"30732","2015","561529"
"30732","2015","561530"
"30732","2015","561531"
"30732","2015","561532"
"30732","2015","561533"
"30732","2015","561534"
"30732","2015","561535"
"34060","2015","561536"
"34060","2015","561537"
"34060","2015","561538"
"34060","2015","561539"
"34060","2015","561540"
"34060","2015","561541"
"34060","2015","561542"
"45432","2015","561543"
"45432","2015","561544"
"45432","2015","561545"
"45432","2015","561546"
"45432","2015","561547"
"45432","2015","561548"
"50771","2015","561549"
"50771","2015","561550"
"50771","2015","561551"
"9166","2015","561555"
"9166","2015","561556"
"45523","2015","561561"
"45523","2015","561562"
"45523","2015","561563"
"45523","2015","561564"
"45523","2015","561565"
"45523","2015","561566"
"45523","2015","561567"
"29251","2015","561568"
"29251","2015","561569"
"29251","2015","561570"
"29251","2015","561571"
"29251","2015","561572"
"29251","2015","561573"
"64","2015","561577"
"64","2015","561578"
"64","2015","561579"
"27081","2015","561580"
"27081","2015","561581"
"27081","2015","561582"
"27081","2015","561583"
"27081","2015","561584"
"27081","2015","561585"
"155","2015","561590"
"155","2015","561591"
"155","2015","561592"
"27095","2015","561593"
"27095","2015","561594"
"27095","2015","561595"
"27095","2015","561596"
"27095","2015","561597"
"6883","2015","561598"
"6883","2015","561599"
"6883","2015","561600"
"6883","2015","561601"
"49692","2015","561602"
"49692","2015","561603"
"49692","2015","561604"
"14120","2015","561605"
"14120","2015","561606"
"14120","2015","561607"
"50514","2015","561611"
"50514","2015","561612"
"50514","2015","561613"
"460","2015","561614"
"460","2015","561615"
"460","2015","561616"
"460","2015","561617"
"460","2015","561618"
"460","2015","561619"
"52019","2015","561620"
"52019","2015","561621"
"16377","2015","561622"
"16377","2015","561623"
"16377","2015","561624"
"16377","2015","561625"
"16377","2015","561626"
"44737","2015","561633"
"44737","2015","561634"
"44737","2015","561635"
"44737","2015","561636"
"44737","2015","561637"
"44737","2015","561638"
"44752","2015","561641"
"44752","2015","561642"
"44752","2015","561643"
"36038","2015","561650"
"36038","2015","561651"
"36038","2015","561652"
"36038","2015","561653"
"7087","2015","561657"
"7087","2015","561658"
"13422","2015","725047"
"13422","2015","725048"
"40806","2015","725612"
"40806","2015","725613"
"40806","2015","725614"
"8783","2015","725631"
"8783","2015","725632"
"8783","2015","725633"
"42676","2015","561659"
"42676","2015","561660"
"42676","2015","561661"
"52779","2015","561662"
"52779","2015","561663"
"52779","2015","561664"
"6089","2015","561665"
"34055","2015","561673"
"34055","2015","561674"
"726","2015","561675"
"726","2015","561676"
"726","2015","561677"
"37037","2015","561678"
"37037","2015","561679"
"37037","2015","561680"
"37037","2015","561681"
"37037","2015","561682"
"44584","2015","561683"
"44584","2015","561684"
"44584","2015","561685"
"44584","2015","561686"
"44641","2015","561687"
"44641","2015","561688"
"44641","2015","561689"
"44641","2015","561690"
"44641","2015","561691"
"44641","2015","561692"
"44641","2015","561693"
"33611","2015","561694"
"33611","2015","561695"
"33611","2015","561696"
"33611","2015","561697"
"33611","2015","561698"
"38610","2015","561699"
"38610","2015","561700"
"38610","2015","561701"
"6086","2015","561702"
"6086","2015","561703"
"6086","2015","561704"
"6086","2015","561705"
"17701","2015","561709"
"17701","2015","561710"
"17701","2015","561711"
"17701","2015","561712"
"42495","2015","561713"
"42495","2015","561714"
"8938","2015","561715"
"8938","2015","561716"
"8938","2015","561717"
"33599","2015","561718"
"33599","2015","561719"
"33599","2015","561720"
"33599","2015","561721"
"172","2015","561722"
"172","2015","561723"
"172","2015","561724"
"172","2015","561725"
"172","2015","561726"
"172","2015","561727"
"53122","2015","561728"
"53122","2015","561729"
"53122","2015","561730"
"33753","2015","561731"
"33753","2015","561732"
"33753","2015","561733"
"33753","2015","561734"
"33753","2015","561735"
"33753","2015","561736"
"34074","2015","561737"
"34074","2015","561738"
"34074","2015","561739"
"34074","2015","561740"
"34074","2015","561741"
"48672","2015","561742"
"48672","2015","561743"
"18355","2015","561744"
"18355","2015","561745"
"18355","2015","561746"
"18355","2015","561747"
"5943","2015","561751"
"5943","2015","561752"
"5943","2015","561753"
"5943","2015","561754"
"5967","2015","561755"
"5967","2015","561756"
"5967","2015","561757"
"7569","2015","561761"
"7569","2015","561762"
"7569","2015","561763"
"7569","2015","561764"
"7569","2015","561765"
"7569","2015","561766"
"42782","2015","561771"
"42782","2015","561772"
"42782","2015","561773"
"31736","2015","561774"
"31736","2015","561775"
"31736","2015","561776"
"16326","2015","561777"
"16326","2015","561778"
"16326","2015","561779"
"142","2015","561806"
"142","2015","561807"
"142","2015","561808"
"142","2015","561809"
"31749","2015","561810"
"31749","2015","561811"
"31749","2015","561812"
"31749","2015","561813"
"52303","2015","561816"
"52303","2015","561817"
"52303","2015","561818"
"52303","2015","561819"
"35997","2015","561820"
"35997","2015","561821"
"35997","2015","561822"
"35997","2015","561823"
"44780","2015","561824"
"44780","2015","561825"
"44780","2015","561826"
"45057","2015","561827"
"45057","2015","561828"
"45057","2015","561829"
"42688","2015","561836"
"42688","2015","561837"
"42688","2015","561838"
"21025","2015","561839"
"21025","2015","561840"
"21025","2015","561841"
"21025","2015","561842"
"21025","2015","561843"
"21025","2015","561844"
"21025","2015","561845"
"6878","2015","561849"
"6878","2015","561850"
"6878","2015","561851"
"6878","2015","561852"
"6878","2015","561853"
"65","2015","561857"
"65","2015","561858"
"65","2015","561859"
"65","2015","561860"
"65","2015","561861"
"65","2015","561862"
"65","2015","561863"
"252","2015","561864"
"252","2015","561865"
"252","2015","561866"
"252","2015","561867"
"252","2015","561868"
"252","2015","561869"
"16245","2015","561870"
"16245","2015","561871"
"16245","2015","561872"
"43350","2015","561873"
"43350","2015","561874"
"43350","2015","561875"
"43350","2015","561876"
"43350","2015","561877"
"43350","2015","561878"
"43350","2015","561879"
"9029","2015","561880"
"9029","2015","561881"
"9029","2015","561882"
"45204","2015","561894"
"45204","2015","561895"
"45204","2015","561896"
"45204","2015","561897"
"45204","2015","561898"
"45204","2015","561899"
"35457","2015","561900"
"35457","2015","561901"
"35457","2015","561902"
"35457","2015","561903"
"16460","2015","561904"
"16460","2015","561905"
"16460","2015","561906"
"16460","2015","561907"
"16460","2015","561908"
"20345","2015","561912"
"20345","2015","561913"
"20345","2015","561914"
"53073","2015","561915"
"53073","2015","561916"
"53073","2015","561917"
"27658","2015","561926"
"27658","2015","561927"
"27658","2015","561928"
"27658","2015","561929"
"27658","2015","561930"
"27658","2015","561931"
"27658","2015","561932"
"33580","2015","561933"
"33580","2015","561934"
"33580","2015","561935"
"33580","2015","561936"
"11975","2015","561940"
"11975","2015","561941"
"11975","2015","561942"
"11975","2015","561943"
"11975","2015","561944"
"11975","2015","561945"
"11975","2015","561946"
"29072","2015","561947"
"29072","2015","561948"
"29072","2015","561949"
"29072","2015","561950"
"6629","2015","561951"
"6629","2015","561952"
"6629","2015","561953"
"6629","2015","561954"
"19415","2015","561955"
"19415","2015","561956"
"36906","2015","561957"
"36906","2015","561958"
"36906","2015","561959"
"36906","2015","561960"
"40775","2015","561961"
"40775","2015","561962"
"40775","2015","561963"
"1258","2015","561964"
"1258","2015","561965"
"1258","2015","561966"
"1258","2015","561967"
"1258","2015","561968"
"51762","2015","561972"
"51762","2015","561973"
"51762","2015","561974"
"21659","2015","561975"
"21659","2015","561976"
"21659","2015","561977"
"21659","2015","561978"
"16503","2015","561979"
"16503","2015","561980"
"16503","2015","561981"
"16503","2015","561982"
"16503","2015","561983"
"16503","2015","561984"
"31692","2015","561985"
"31692","2015","561986"
"31692","2015","561987"
"31692","2015","561988"
"30713","2015","561989"
"30713","2015","561990"
"30713","2015","561991"
"30713","2015","561992"
"30713","2015","561993"
"30713","2015","561994"
"30713","2015","561995"
"6153","2015","561996"
"6153","2015","561997"
"6153","2015","561998"
"6153","2015","561999"
"6153","2015","562000"
"6153","2015","562001"
"6153","2015","562002"
"6078","2015","562005"
"6078","2015","562006"
"6078","2015","562007"
"12045","2015","562015"
"12045","2015","562016"
"12045","2015","562017"
"12045","2015","562018"
"36987","2015","562022"
"36987","2015","562023"
"36987","2015","562024"
"36987","2015","562025"
"36987","2015","562026"
"26881","2015","562030"
"26881","2015","562031"
"26881","2015","562032"
"26881","2015","562033"
"26881","2015","562034"
"52801","2015","562035"
"52801","2015","562036"
"52801","2015","562037"
"52911","2015","562049"
"52911","2015","562050"
"52911","2015","562051"
"22247","2015","562052"
"22247","2015","562053"
"22247","2015","562054"
"45932","2015","562058"
"45932","2015","562059"
"45932","2015","562060"
"45932","2015","562061"
"45932","2015","562062"
"19982","2015","562063"
"19982","2015","562064"
"19982","2015","562065"
"41260","2015","562066"
"41260","2015","562067"
"41260","2015","562068"
"6952","2015","562069"
"6952","2015","562070"
"6952","2015","562071"
"6952","2015","562072"
"6952","2015","562073"
"21430","2015","562074"
"21430","2015","562075"
"21430","2015","562076"
"21430","2015","562077"
"21430","2015","562078"
"21430","2015","562079"
"21430","2015","562080"
"14273","2015","562081"
"14273","2015","562082"
"14273","2015","562083"
"52611","2015","562089"
"52611","2015","562090"
"52611","2015","562091"
"227","2015","562092"
"227","2015","562093"
"227","2015","562094"
"49418","2015","562095"
"49418","2015","562096"
"49418","2015","562097"
"27216","2015","562101"
"27216","2015","562102"
"27216","2015","562103"
"27216","2015","562104"
"27216","2015","562105"
"39641","2015","562106"
"39641","2015","562107"
"39641","2015","562108"
"39641","2015","562109"
"39641","2015","562110"
"39641","2015","562111"
"8996","2015","562112"
"8996","2015","562113"
"8996","2015","562114"
"8996","2015","562115"
"237","2015","562116"
"237","2015","562117"
"237","2015","562118"
"237","2015","562119"
"237","2015","562120"
"237","2015","562121"
"237","2015","562122"
"237","2015","562123"
"6994","2015","562124"
"6994","2015","562125"
"6994","2015","562126"
"6994","2015","562127"
"9021","2015","562128"
"9021","2015","562129"
"9021","2015","562130"
"9021","2015","562131"
"9021","2015","562132"
"47339","2015","562136"
"47339","2015","562137"
"47339","2015","562138"
"50569","2015","562139"
"50569","2015","562140"
"50569","2015","562141"
"27041","2015","562142"
"27041","2015","562143"
"27041","2015","562144"
"27041","2015","562145"
"27041","2015","562146"
"16183","2015","562147"
"16183","2015","562148"
"16183","2015","562149"
"16183","2015","562150"
"16183","2015","562151"
"16183","2015","562152"
"16183","2015","562153"
"16183","2015","562154"
"35378","2015","562155"
"35378","2015","562156"
"35378","2015","562157"
"35378","2015","562158"
"50432","2015","562163"
"50432","2015","562164"
"28534","2015","562159"
"28534","2015","562160"
"28534","2015","562161"
"28534","2015","562162"
"39994","2015","562165"
"39994","2015","562166"
"39994","2015","562167"
"52966","2015","562174"
"52966","2015","562175"
"52966","2015","562176"
"1391","2015","562177"
"1391","2015","562178"
"1391","2015","562179"
"1391","2015","562180"
"42679","2015","562184"
"42679","2015","562185"
"42679","2015","562186"
"42679","2015","562187"
"42679","2015","562188"
"6659","2015","562189"
"6659","2015","562190"
"6659","2015","562191"
"33591","2015","562197"
"33591","2015","562198"
"33591","2015","562199"
"33591","2015","562200"
"33591","2015","562201"
"33591","2015","562202"
"35295","2015","562206"
"35295","2015","562207"
"35295","2015","562208"
"35295","2015","562209"
"16569","2015","562210"
"16569","2015","562211"
"16569","2015","562212"
"16569","2015","562213"
"16569","2015","562214"
"13953","2015","562218"
"13953","2015","562219"
"13953","2015","562220"
"49212","2015","562224"
"49212","2015","562225"
"49212","2015","562226"
"36857","2015","562233"
"36857","2015","562234"
"36857","2015","562235"
"13732","2015","562236"
"13732","2015","562237"
"13732","2015","562238"
"42683","2015","562239"
"42683","2015","562240"
"42683","2015","562241"
"33513","2015","562242"
"33513","2015","562243"
"33513","2015","562244"
"33595","2015","562248"
"33595","2015","562249"
"33595","2015","562250"
"33595","2015","562251"
"33595","2015","562252"
"33595","2015","562253"
"51890","2015","562257"
"51890","2015","562258"
"51890","2015","562259"
"51890","2015","562260"
"51890","2015","562261"
"34412","2015","562266"
"34412","2015","562267"
"34412","2015","562268"
"25693","2015","562269"
"25693","2015","562270"
"25693","2015","562271"
"9820","2015","562272"
"9820","2015","562273"
"9820","2015","562274"
"22144","2015","562275"
"22144","2015","562276"
"22144","2015","562277"
"22275","2015","562278"
"22275","2015","562279"
"22275","2015","562280"
"22275","2015","562281"
"50940","2015","562285"
"50940","2015","562286"
"21533","2015","562287"
"21533","2015","562288"
"21533","2015","562289"
"21533","2015","562290"
"53215","2015","562294"
"53215","2015","562295"
"53215","2015","562296"
"53215","2015","562297"
"6436","2015","562298"
"6436","2015","562299"
"6436","2015","562300"
"6436","2015","562301"
"6436","2015","562302"
"27088","2015","562303"
"27088","2015","562304"
"27088","2015","562305"
"27088","2015","562306"
"38949","2015","562307"
"38949","2015","562308"
"38949","2015","562309"
"26044","2015","562310"
"26044","2015","562311"
"26044","2015","562312"
"26044","2015","562313"
"26044","2015","562314"
